BrandName,Product_ID,Product_Name,Category,MRP (Rs.),SellPrice (Rs.),Discount_Percentage %,Product_Desc
and,AND400,AND400 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,solid cotton round neck womens dress - white
and,AND401,AND401 - Westernwear-Women,Westernwear,2999.0,1499.0,50,womens notched neck striped asymmetrical dress - yellow
and,AND402,AND402 - Westernwear-Women,Westernwear,1699.0,849.0,50,solid shirt collar womens a-line top - lilac
and,AND403,AND403 - Westernwear-Women,Westernwear,3499.0,1749.0,50,womens regular fit solid dress - natural
and,AND404,AND404 - Westernwear-Women,Westernwear,3799.0,2659.0,30,self design round neck nylon womens party dress - black
and,AND405,AND405 - Westernwear-Women,Westernwear,1999.0,999.0,50,striped shirt collar womens woven top - black mix
and,AND406,AND406 - Westernwear-Women,Westernwear,2499.0,1249.0,50,solid round neck polyester womens shift dress - blue
and,AND407,AND407 - Westernwear-Women,Westernwear,2399.0,1199.0,50,self design cotton womens calf length dress - pink
and,AND408,AND408 - Westernwear-Women,Westernwear,2999.0,1499.0,50,womens linen shirt collar dresses - navy
and,AND409,AND409 - Westernwear-Women,Westernwear,1799.0,899.0,50,floral polyester square neck womens regular fit top - multi
and,AND410,AND410 - Westernwear-Women,Westernwear,1899.0,949.0,50,checked cotton boat neck womens top - coral
and,AND411,AND411 - Westernwear-Women,Westernwear,2399.0,1199.0,50,striped square neck cotton womens crop length dress - black
and,AND412,AND412 - Westernwear-Women,Westernwear,2299.0,1379.0,40,self pattern cotton  women's casual wear pants - black
and,AND413,AND413 - Westernwear-Women,Westernwear,3099.0,2169.0,30,floral v- neck polyester women flared gown - sage
and,AND414,AND414 - Westernwear-Women,Westernwear,1899.0,1329.0,30,solid polyester round neck women a line top - sage
and,AND415,AND415 - Westernwear-Women,Westernwear,3299.0,1649.0,50,floral round neck polyester women shift dress - grey
and,AND416,AND416 - Westernwear-Women,Westernwear,3332.222222222222,2999.0,10,womens viscose rayon round neck striped dresses - black
and,AND417,AND417 - Westernwear-Women,Westernwear,3499.0,1749.0,50,floral v-neck polyester womens casual dress - mint
and,AND418,AND418 - Westernwear-Women,Westernwear,1099.0,879.0,20,solid polyester collar neck womens straight top - lilac
and,AND419,AND419 - Westernwear-Women,Westernwear,2599.0,1299.0,50,womens solid shirt collar fit and flare jacket - blue
and,AND420,AND420 - Westernwear-Women,Westernwear,2699.0,2159.0,20,floral polyester v neck womens regular dress - blue
and,AND421,AND421 - Westernwear-Women,Westernwear,1999.0,999.0,50,womens mandarin collar floral top - blue
and,AND422,AND422 - Westernwear-Women,Westernwear,1499.0,749.0,50,womens shirt type fit v neck stripe top - pink
and,AND423,AND423 - Westernwear-Women,Westernwear,2499.0,1249.0,50,floral v-neck womens shift dress - blue mix light
and,AND424,AND424 - Westernwear-Women,Westernwear,1999.0,999.0,50,women solid work sheath bottom - khaki
and,AND425,AND425 - Westernwear-Women,Westernwear,3099.0,2169.0,30,solid collar neck polyester women flared dress - red
and,AND426,AND426 - Westernwear-Women,Westernwear,1199.0,839.0,30,solid polyester square neck women a line tops - black
and,AND427,AND427 - Westernwear-Women,Westernwear,2199.0,1099.0,50,solid round neck polyester womens fit & flare dress - sage
and,AND428,AND428 - Westernwear-Women,Westernwear,2499.0,1249.0,50,solid round neck polyester women shift dress - purple
and,AND429,AND429 - Westernwear-Women,Westernwear,1399.0,1119.0,20,solid viscose v neck womens straight top - lilac
and,AND430,AND430 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,solid cotton straight fit womens fusion trousers - black
and,AND431,AND431 - Westernwear-Women,Westernwear,2699.0,2429.0,10,solid cotton round neck womens regular dress - cream
and,AND432,AND432 - Westernwear-Women,Westernwear,2799.0,2239.0,20,self design regular fit womens casual wear trousers - mid blue
and,AND433,AND433 - Westernwear-Women,Westernwear,1899.0,949.0,50,solid linen mandarin womens regular fit top - natural
and,AND434,AND434 - Westernwear-Women,Westernwear,1799.0,899.0,50,striped polyester collar neck womens regular fit top - white
and,AND435,AND435 - Westernwear-Women,Westernwear,2399.0,1199.0,50,solid linen shirt collar womens a-line top - mid blue
and,AND436,AND436 - Westernwear-Women,Westernwear,1699.0,1189.0,30,checks viscose square neck womens cropped top - sage
and,AND437,AND437 - Westernwear-Women,Westernwear,2699.0,1349.0,50,solid mandarin collar linen womens casual dress - white
and,AND438,AND438 - Westernwear-Women,Westernwear,2554.4444444444443,2299.0,10,solid straight linen womens fusion wear trousers - black
and,AND439,AND439 - Westernwear-Women,Westernwear,1554.4444444444443,1399.0,10,solid v-neck viscose womens straight top - sage
and,AND440,AND440 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,regular fit cotton womens casual pants - mid blue
and,AND441,AND441 - Westernwear-Women,Westernwear,3099.0,1549.0,50,self design choker neck cotton womens calf length dress - black mix
and,AND442,AND442 - Westernwear-Women,Westernwear,3099.0,1549.0,50,floral round neck linen womens straight dress - white
and,AND443,AND443 - Westernwear-Women,Westernwear,2299.0,1379.0,40,womens self pattern straight bottoms - black
and,AND444,AND444 - Westernwear-Women,Westernwear,2699.0,1349.0,50,solid viscose round neck womens straight dress - black
and,AND445,AND445 - Westernwear-Women,Westernwear,1999.0,999.0,50,womens shirt type fit v neck stripe top - olive
and,AND446,AND446 - Westernwear-Women,Westernwear,1799.0,899.0,50,solid skinny fit cotton womens trousers - black
and,AND447,AND447 - Westernwear-Women,Westernwear,2699.0,1349.0,50,solid boat neck viscose womens regular fit top - ink blue
and,AND448,AND448 - Westernwear-Women,Westernwear,4699.0,3759.0,20,solid v- neck polyester women flared gown - wine
and,AND449,AND449 - Westernwear-Women,Westernwear,2299.0,1149.0,50,floral collar neck viscose women a line dress - multi
and,AND450,AND450 - Westernwear-Women,Westernwear,2899.0,2319.0,20,solid cotton round neck womens regular dress - navy
and,AND451,AND451 - Westernwear-Women,Westernwear,1499.0,749.0,50,solid v-neck womens peplum top - yellow
and,AND452,AND452 - Westernwear-Women,Westernwear,1999.0,999.0,50,striped rayon round neck womens regular fit top - yellow
and,AND453,AND453 - Westernwear-Women,Westernwear,1899.0,1519.0,20,solid cotton round neck womens top - purple
and,AND454,AND454 - Westernwear-Women,Westernwear,2299.0,1149.0,50,solid viscose square neck women regular top - black
and,AND455,AND455 - Westernwear-Women,Westernwear,2699.0,2429.0,10,solid cotton round neck womens regular dress - multi
and,AND456,AND456 - Westernwear-Women,Westernwear,1399.0,699.0,50,floral rayon square neck womens a-line top - black
and,AND457,AND457 - Westernwear-Women,Westernwear,2899.0,1449.0,50,self pattern v neck nylon womens regular fit midi dress - navy
and,AND458,AND458 - Westernwear-Women,Westernwear,2499.0,2249.0,10,solid cotton round neck womens regular dress - red
and,AND459,AND459 - Westernwear-Women,Westernwear,1899.0,949.0,50,womens regular fit striped top - red mix
and,AND460,AND460 - Westernwear-Women,Westernwear,2499.0,1249.0,50,womens regular fit striped dress - red mix
and,AND461,AND461 - Westernwear-Women,Westernwear,2699.0,2429.0,10,solid cotton round neck womens regular dress - multi
and,AND462,AND462 - Westernwear-Women,Westernwear,1799.0,899.0,50,floral linen v-neck womens straight fit top - off white
and,AND463,AND463 - Westernwear-Women,Westernwear,3299.0,1319.0,60,womens stripes shirt collar dress - black
and,AND464,AND464 - Westernwear-Women,Westernwear,1799.0,1259.0,30,floral polyester round neck women a line top - sage
and,AND465,AND465 - Westernwear-Women,Westernwear,2499.0,1624.0,35,solid tapered polyester women work wear trouser - navy
and,AND466,AND466 - Westernwear-Women,Westernwear,2299.0,1609.0,30,floral polyester women flared dress - lilac
and,AND467,AND467 - Westernwear-Women,Westernwear,1699.0,849.0,50,polka dots v-neck womens a-line top - blue mix light
and,AND468,AND468 - Westernwear-Women,Westernwear,4999.0,3249.0,35,floral round neck polyester womens evening dress - multi
and,AND469,AND469 - Westernwear-Women,Westernwear,1499.0,1049.0,30,solid polyester square neck women straight tops - blue mix light
and,AND470,AND470 - Westernwear-Women,Westernwear,1699.0,849.0,50,solid polyester tie up neck womens a-line top - orange
and,AND471,AND471 - Westernwear-Women,Westernwear,2499.0,1249.0,50,stripes shirt collar womens jacket - navy
and,AND472,AND472 - Westernwear-Women,Westernwear,1899.0,1329.0,30,solid viscose collar neck women regular top - peach
and,AND473,AND473 - Westernwear-Women,Westernwear,1799.0,899.0,50,self design v-neck womens peplum top - gold
and,AND474,AND474 - Westernwear-Women,Westernwear,2221.111111111111,1999.0,10,solid tapered fit rayon womens trousers - navy
and,AND475,AND475 - Westernwear-Women,Westernwear,1299.0,909.0,30,floral polyester one shoulder womens woven top - multi
and,AND476,AND476 - Westernwear-Women,Westernwear,5554.444444444444,4999.0,10,womens solid embroidered mandarin collar fit and flare gown - lilac
and,AND477,AND477 - Westernwear-Women,Westernwear,1699.0,849.0,50,solid polyester square neck womens straight top - lilac
and,AND478,AND478 - Westernwear-Women,Westernwear,1499.0,749.0,50,striped viscose shirt collar womens woven top - blue
and,AND479,AND479 - Westernwear-Women,Westernwear,1699.0,1189.0,30,solid polyester v- neck women a line tops - sage
and,AND480,AND480 - Westernwear-Women,Westernwear,1899.0,1519.0,20,stripes cotton collar neck womens regular top - yellow
and,AND481,AND481 - Westernwear-Women,Westernwear,1998.888888888889,1799.0,10,solid straight rayon women work wear trouser - navy
and,AND482,AND482 - Westernwear-Women,Westernwear,2299.0,1609.0,30,solid tapered polyester women work wear trouser - black mix
and,AND483,AND483 - Westernwear-Women,Westernwear,2199.0,1099.0,50,floral v neck polyester womens midi dress - sage
and,AND484,AND484 - Westernwear-Women,Westernwear,2699.0,2159.0,20,tie and dye polyester halter neck womens regular dress - blue mix light
and,AND485,AND485 - Westernwear-Women,Westernwear,1899.0,949.0,50,solid polyester shirt collar women's formal wear tops - black
and,AND486,AND486 - Westernwear-Women,Westernwear,2299.0,1609.0,30,floral square neck polyester womens casual dress - pink
and,AND487,AND487 - Westernwear-Women,Westernwear,2999.0,1499.0,50,solid v-neck nylon womens evening dress - navy
and,AND488,AND488 - Westernwear-Women,Westernwear,2699.0,1889.0,30,floral square neck rayon womens workwear dress - emerald
and,AND489,AND489 - Westernwear-Women,Westernwear,1299.0,909.0,30,solid cotton choker neck womens a-line top - white
and,AND490,AND490 - Westernwear-Women,Westernwear,2499.0,1749.0,30,stripes collar neck cotton womens regular fit top - light blue
and,AND491,AND491 - Westernwear-Women,Westernwear,3099.0,2169.0,30,floral choker neck polyester womens evening dress - green
and,AND492,AND492 - Westernwear-Women,Westernwear,2110.0,1899.0,10,solid regular fit cotton womens shorts - white
and,AND493,AND493 - Westernwear-Women,Westernwear,2199.0,1099.0,50,solid viscose round neck women regular tops - black mix
and,AND494,AND494 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,solid straight cotton womens fusion wear trousers - indigo
and,AND495,AND495 - Westernwear-Women,Westernwear,1899.0,949.0,50,polka dots polyester shirt collar womens a-line top - green mix
and,AND496,AND496 - Westernwear-Women,Westernwear,4499.0,3599.0,20,solid round neck polyester women flared gown - black
and,AND497,AND497 - Westernwear-Women,Westernwear,2099.0,1469.0,30,floral v-neck womens woven top - off white
and,AND498,AND498 - Westernwear-Women,Westernwear,3099.0,2169.0,30,floral square neck polyester women flared dress - sage
and,AND499,AND499 - Westernwear-Women,Westernwear,2699.0,1889.0,30,printed collar neck viscose womens flared dress - black
and,AND500,AND500 - Westernwear-Women,Westernwear,2699.0,1349.0,50,solid boat neck viscose womens regular fit top - teal
and,AND501,AND501 - Westernwear-Women,Westernwear,1699.0,849.0,50,solid polyester v-neck womens tie-ups top - navy
and,AND502,AND502 - Westernwear-Women,Westernwear,1899.0,949.0,50,stripes shirt collar womens fit & flare top - black mix
and,AND503,AND503 - Westernwear-Women,Westernwear,2699.0,1349.0,50,checks round neck polyester womens fit & flare dress - sage
and,AND504,AND504 - Westernwear-Women,Westernwear,2399.0,1199.0,50,floral mandarin collar polyester womens straight dress - pink
and,AND505,AND505 - Westernwear-Women,Westernwear,2499.0,1249.0,50,womens regular fit solid dress - light olive
and,AND506,AND506 - Westernwear-Women,Westernwear,1799.0,1259.0,30,floral polyester v- neck women a line tops - red
and,AND507,AND507 - Westernwear-Women,Westernwear,3299.0,1649.0,50,womens regular fit solid jumpsuit - burgundy
and,AND508,AND508 - Westernwear-Women,Westernwear,2499.0,1249.0,50,solid viscose round neck women regular tops - blue mix light
and,AND509,AND509 - Westernwear-Women,Westernwear,1699.0,849.0,50,solid viscose mandarin collar womens straight top - lilac
and,AND510,AND510 - Westernwear-Women,Westernwear,2699.0,1349.0,50,solid cotton round neck women regular tops - black & white
and,AND511,AND511 - Westernwear-Women,Westernwear,2899.0,1449.0,50,solid full sleeves polyester womens knee length jacket - black
and,AND512,AND512 - Westernwear-Women,Westernwear,2899.0,1449.0,50,printed v- neck polyester women flared dress - multi
and,AND513,AND513 - Westernwear-Women,Westernwear,3332.222222222222,2999.0,10,womens striped fit and flare dress - black mix
and,AND514,AND514 - Westernwear-Women,Westernwear,2998.8888888888887,2699.0,10,solid half sleeves viscose womens three quarter length jumpsuit - light blue
and,AND515,AND515 - Westernwear-Women,Westernwear,2776.6666666666665,2499.0,10,womens solid round neck straight jumpsuit - navy
and,AND516,AND516 - Westernwear-Women,Westernwear,2999.0,2099.0,30,solid square neck polyester women flared dress - blue mix light
and,AND517,AND517 - Westernwear-Women,Westernwear,2899.0,2029.0,30,floral v- neck polyester women flared dress - white
and,AND518,AND518 - Westernwear-Women,Westernwear,1899.0,1519.0,20,solid polyester collar neck womens straight top - black
and,AND519,AND519 - Westernwear-Women,Westernwear,1799.0,1259.0,30,solid tencel v- neck women regular tops - pink
and,AND520,AND520 - Westernwear-Women,Westernwear,2899.0,1449.0,50,solid round neck womens workwear dress - black
and,AND521,AND521 - Westernwear-Women,Westernwear,1299.0,909.0,30,solid cotton choker neck womens a-line top - black
and,AND522,AND522 - Westernwear-Women,Westernwear,1699.0,1189.0,30,printed floral rayon round neck womens cropped top - multi
and,AND523,AND523 - Westernwear-Women,Westernwear,2110.0,1899.0,10,solid womens workwear trousers - navy
and,AND524,AND524 - Westernwear-Women,Westernwear,2199.0,1759.0,20,solid round neck polyester womens a-line top - black
and,AND525,AND525 - Westernwear-Women,Westernwear,2599.0,1299.0,50,solid tapered fit polyester womens workwear pants - navy
